Date,Region,Product_Service_Name,Category_Department,Revenue,Cost,Profit,Profit_Margin_pct,Units_Sold,Inventory_Level,Return_Rate_pct,Order_ID,Customer_ID,Customer_Segment,Campaign_Name,Conversion_Rate_pct,Customer_Satisfaction_Score,Average_Order_Value,Month,Quarter,Year,Week_Number
22-10-2024,North,ERP Module,Software,265116.4,156722.9,108393.49,40.89,270,,0,ORD-938464,CUST-87382,Retail,Q1 Launch,0.033,4,981.91,2024-10,2024-Q4,2024,43
11-09-2025,West,CRM Suite,Software,248347.39,166796.15,81551.24,32.84,146,,0,ORD-334188,CUST-87601,Online,Q1 Launch,0.036,4,1701.01,2025-09,2025-Q3,2025,37
11-08-2025,South,Consulting Hour,Services,15824.5,11142.21,4682.29,29.59,69,,0,ORD-384073,CUST-21230,Retail,Spring Promo,0.041,3,229.34,2025-08,2025-Q3,2025,33
08-12-2024,North,Deluxe Widget,Electronics,44874.26,28084.4,16789.86,37.42,53,4346,0.019,ORD-674833,CUST-54821,Retail,Holiday Sale,0.128,1,846.68,2024-12,2024-Q4,2024,49
23-07-2025,South,Maintenance Contract,Services,18977.08,12745.26,6231.81,32.84,62,,0,ORD-442042,CUST-98825,Retail,Spring Promo,0.03,3,306.08,2025-07,2025-Q3,2025,30
30-11-2024,East,ERP Module,Software,234989.6,131554.3,103435.3,44.02,144,,0,ORD-571169,CUST-56913,Wholesale,Q1 Launch,0.143,3,1631.87,2024-11,2024-Q4,2024,48
25-09-2025,South,Maintenance Contract,Services,63643.12,36345.64,27297.48,42.89,165,,0,ORD-580639,CUST-93374,Retail,Q1 Launch,0.124,5,385.72,2025-09,2025-Q3,2025,39
08-07-2025,East,Hoodie,Apparel,5692.34,3484.96,2207.38,38.78,100,4695,0.1,ORD-950509,CUST-56137,Online,Summer Sale,0.037,3,56.92,2025-07,2025-Q3,2025,28
04-08-2024,North,E-Reader,Electronics,208279.83,142010.73,66269.1,31.82,215,2775,0.031,ORD-770978,CUST-53941,Retail,Summer Sale,0.124,3,968.74,2024-08,2024-Q3,2024,31
02-02-2025,South,Wireless Headphones,Electronics,51991.97,30779.64,21212.33,40.8,77,1958,0.053,ORD-241541,CUST-47358,Online,Back-to-School,0.082,1,675.22,2025-02,2025-Q1,2025,5
22-07-2025,West,Deluxe Widget,Electronics,99072.52,59098.82,39973.7,40.35,158,2774,0.076,ORD-843815,CUST-66940,Online,Summer Sale,0.038,3,627.04,2025-07,2025-Q3,2025,30
17-01-2025,South,Cloud Subscription,Software,169687.55,126930.36,42757.19,25.2,163,,0,ORD-996578,CUST-21328,Online,Back-to-School,0.103,4,1041.03,2025-01,2025-Q1,2025,3
15-05-2024,East,Premium Support,Services,8680.72,5246.46,3434.26,39.56,18,,0,ORD-595766,CUST-77342,Retail,Q1 Launch,0.03,5,482.26,2024-05,2024-Q2,2024,20
12-04-2025,North,Cloud Subscription,Software,254737.89,190364.96,64372.93,25.27,208,,0,ORD-210425,CUST-75513,Retail,Q1 Launch,0.052,4,1224.7,2025-04,2025-Q2,2025,15
29-09-2025,East,Premium Support,Services,101576.2,72288.37,29287.83,28.83,183,,0,ORD-539747,CUST-47600,Online,Q1 Launch,0.063,5,555.06,2025-09,2025-Q3,2025,40
02-05-2025,North,Wireless Headphones,Electronics,41959.17,24399.02,17560.15,41.85,92,4921,0.068,ORD-800780,CUST-93647,Retail,Q1 Launch,0.047,5,456.08,2025-05,2025-Q2,2025,18
24-09-2024,North,Wireless Headphones,Electronics,45474.25,25917.49,19556.76,43.01,96,4533,0.068,ORD-875245,CUST-44991,Retail,Q1 Launch,0.052,2,473.69,2024-09,2024-Q3,2024,39
14-04-2025,East,T-Shirt,Apparel,4970.87,3151.14,1819.73,36.61,28,3956,0.042,ORD-417670,CUST-72379,Wholesale,Holiday Sale,0.138,4,177.53,2025-04,2025-Q2,2025,16
21-10-2025,North,ERP Module,Software,230183.74,165648.28,64535.46,28.04,159,,0,ORD-298150,CUST-48027,Wholesale,Spring Promo,0.03,3,1447.7,2025-10,2025-Q4,2025,43
27-05-2024,West,Wireless Headphones,Electronics,32945.05,23679.91,9265.14,28.12,106,2010,0.028,ORD-518698,CUST-74272,Online,Holiday Sale,0.049,4,310.8,2024-05,2024-Q2,2024,22
27-05-2025,East,Smart Monitor,Electronics,16737.28,11074.18,5663.1,33.84,31,2948,0.081,ORD-481965,CUST-59341,Retail,Summer Sale,0.096,1,539.91,2025-05,2025-Q2,2025,22
08-05-2025,East,Hoodie,Apparel,14464.29,8259.08,6205.2,42.9,106,578,0.073,ORD-214614,CUST-56033,Retail,Spring Promo,0.135,4,136.46,2025-05,2025-Q2,2025,19
26-05-2025,South,Smart Monitor,Electronics,119167.25,60097.7,59069.55,49.57,210,237,0.073,ORD-289300,CUST-81325,Retail,Summer Sale,0.1,2,567.46,2025-05,2025-Q2,2025,22
03-08-2024,West,CRM Suite,Software,131778.37,65955.46,65822.91,49.95,75,,0,ORD-618552,CUST-83350,Online,Back-to-School,0.102,3,1757.04,2024-08,2024-Q3,2024,31
12-06-2025,North,Wireless Headphones,Electronics,165987.6,121577.71,44409.9,26.75,213,134,0.07,ORD-468440,CUST-87063,Retail,Summer Sale,0.029,4,779.28,2025-06,2025-Q2,2025,24
17-05-2025,East,Cloud Subscription,Software,156743.67,88628.09,68115.59,43.46,146,,0,ORD-286933,CUST-25207,Retail,Q1 Launch,0.057,5,1073.59,2025-05,2025-Q2,2025,20
01-09-2025,South,Cloud Subscription,Software,225949.13,114318.48,111630.65,49.41,231,,0,ORD-469194,CUST-33831,Online,Summer Sale,0.142,5,978.13,2025-09,2025-Q3,2025,36
08-06-2025,South,Hoodie,Apparel,9810.12,6639.95,3170.17,32.32,134,2239,0.053,ORD-728534,CUST-55614,Retail,Summer Sale,0.133,4,73.21,2025-06,2025-Q2,2025,23
29-05-2024,East,Deluxe Widget,Electronics,159956.22,115192.33,44763.88,27.99,193,1607,0.085,ORD-184387,CUST-70962,Retail,Holiday Sale,0.068,4,828.79,2024-05,2024-Q2,2024,22
05-12-2024,South,CRM Suite,Software,79872.46,42191.71,37680.75,47.18,61,,0,ORD-391610,CUST-42590,Online,Back-to-School,0.043,1,1309.38,2024-12,2024-Q4,2024,49
23-04-2025,West,Smart Monitor,Electronics,32195.46,21561.84,10633.61,33.03,49,2220,0.033,ORD-960360,CUST-11685,Wholesale,Q1 Launch,0.12,5,657.05,2025-04,2025-Q2,2025,17
03-10-2025,West,Smart Monitor,Electronics,72273.01,40505.51,31767.5,43.95,103,999,0.033,ORD-115981,CUST-66787,Online,Spring Promo,0.141,2,701.68,2025-10,2025-Q4,2025,40
08-01-2025,North,T-Shirt,Apparel,17479.19,10071.36,7407.83,42.38,244,3671,0.024,ORD-912893,CUST-36372,Online,Spring Promo,0.136,4,71.64,2025-01,2025-Q1,2025,2
17-06-2024,South,Deluxe Widget,Electronics,200401.39,104399.21,96002.18,47.9,270,2840,0.087,ORD-780414,CUST-61803,Online,Summer Sale,0.021,5,742.23,2024-06,2024-Q2,2024,25
14-09-2025,West,E-Reader,Electronics,61387.53,43582.16,17805.37,29,219,3221,0.074,ORD-105650,CUST-34619,Retail,Summer Sale,0.127,4,280.31,2025-09,2025-Q3,2025,37
07-11-2024,South,Hoodie,Apparel,8834.8,5436.16,3398.64,38.47,112,3840,0.039,ORD-762643,CUST-57674,Retail,Q1 Launch,0.122,3,78.88,2024-11,2024-Q4,2024,45
21-08-2024,North,Deluxe Widget,Electronics,19463.57,13238.24,6225.33,31.98,52,1168,0.024,ORD-717909,CUST-83086,Retail,Back-to-School,0.041,2,374.3,2024-08,2024-Q3,2024,34
01-11-2024,West,Smart Monitor,Electronics,39566.03,29354.4,10211.63,25.81,78,1234,0.029,ORD-673161,CUST-72096,Online,Holiday Sale,0.073,4,507.26,2024-11,2024-Q4,2024,44
10-05-2024,East,CRM Suite,Software,473044,279347.85,193696.15,40.95,193,,0,ORD-404548,CUST-30601,Wholesale,Back-to-School,0.04,5,2451.01,2024-05,2024-Q2,2024,19
17-03-2025,East,Polo Shirt,Apparel,10792.77,6882.07,3910.7,36.23,160,1807,0.029,ORD-338899,CUST-82597,Online,Spring Promo,0.065,2,67.45,2025-03,2025-Q1,2025,12
02-10-2025,North,CRM Suite,Software,245247.83,164224.5,81023.32,33.04,168,,0,ORD-196691,CUST-92550,Online,Holiday Sale,0.092,4,1459.81,2025-10,2025-Q4,2025,40
22-08-2025,East,Maintenance Contract,Services,31850.99,18385.54,13465.45,42.28,142,,0,ORD-476924,CUST-87102,Retail,Back-to-School,0.076,3,224.3,2025-08,2025-Q3,2025,34
16-09-2024,East,Deluxe Widget,Electronics,62918.49,40799.49,22119,35.16,97,3962,0.066,ORD-148279,CUST-31518,Online,Back-to-School,0.039,4,648.64,2024-09,2024-Q3,2024,38
05-10-2025,West,ERP Module,Software,237168.58,158220,78948.58,33.29,240,,0,ORD-914858,CUST-60030,Online,Summer Sale,0.149,5,988.2,2025-10,2025-Q4,2025,40
22-05-2025,East,Maintenance Contract,Services,31763.01,17630.65,14132.36,44.49,67,,0,ORD-982354,CUST-27522,Online,Holiday Sale,0.032,5,474.07,2025-05,2025-Q2,2025,21
09-03-2025,South,Deluxe Widget,Electronics,115719.27,58303.29,57415.98,49.62,224,4284,0.097,ORD-310828,CUST-48787,Retail,Back-to-School,0.134,4,516.6,2025-03,2025-Q1,2025,10
25-06-2024,North,Consulting Hour,Services,73766.63,39612.93,34153.7,46.3,183,,0,ORD-866891,CUST-79334,Online,Spring Promo,0.14,4,403.1,2024-06,2024-Q2,2024,26
30-10-2024,West,ERP Module,Software,534365.75,277974.81,256390.95,47.98,238,,0,ORD-891408,CUST-97859,Online,Spring Promo,0.073,3,2245.23,2024-10,2024-Q4,2024,44
29-08-2025,North,Premium Support,Services,27367.49,15008.89,12358.6,45.16,48,,0,ORD-990651,CUST-84027,Retail,Q1 Launch,0.071,4,570.16,2025-08,2025-Q3,2025,35
01-10-2025,North,Polo Shirt,Apparel,25047.64,17499.86,7547.79,30.13,269,1294,0.018,ORD-964571,CUST-77983,Retail,Summer Sale,0.082,1,93.11,2025-10,2025-Q4,2025,40
23-12-2024,South,Deluxe Widget,Electronics,98305.35,59083.36,39221.98,39.9,281,921,0.021,ORD-715258,CUST-23738,Online,Spring Promo,0.027,4,349.84,2024-12,2024-Q4,2024,52
29-09-2024,North,ERP Module,Software,131676.46,82930.8,48745.66,37.02,62,,0,ORD-455335,CUST-11434,Retail,Spring Promo,0.032,1,2123.81,2024-09,2024-Q3,2024,39
01-03-2025,South,Polo Shirt,Apparel,3012.92,2038.15,974.77,32.35,23,3787,0.021,ORD-537817,CUST-65588,Online,Summer Sale,0.021,5,131,2025-03,2025-Q1,2025,9
23-11-2024,South,Maintenance Contract,Services,72833.72,54068.31,18765.41,25.76,144,,0,ORD-894960,CUST-38353,Online,Holiday Sale,0.032,5,505.79,2024-11,2024-Q4,2024,47
18-10-2024,South,Maintenance Contract,Services,13534.83,8813.55,4721.28,34.88,37,,0,ORD-113615,CUST-55018,Online,Back-to-School,0.043,3,365.81,2024-10,2024-Q4,2024,42
10-05-2024,South,Data Analytics Tool,Software,207990.91,143081.64,64909.27,31.21,87,,0,ORD-668475,CUST-38589,Online,Back-to-School,0.059,2,2390.7,2024-05,2024-Q2,2024,19
03-06-2024,East,Premium Support,Services,94873.46,68283.18,26590.27,28.03,216,,0,ORD-737166,CUST-93413,Online,Summer Sale,0.022,4,439.23,2024-06,2024-Q2,2024,23
24-05-2024,South,Deluxe Widget,Electronics,15369.77,9002.23,6367.55,41.43,32,2941,0.014,ORD-449375,CUST-66502,Retail,Back-to-School,0.042,5,480.31,2024-05,2024-Q2,2024,21
20-06-2025,North,Maintenance Contract,Services,170971.63,116819.94,54151.69,31.67,288,,0,ORD-762386,CUST-46842,Wholesale,Q1 Launch,0.065,5,593.65,2025-06,2025-Q2,2025,25
17-06-2025,North,CRM Suite,Software,204947.93,112716.3,92231.64,45,234,,0,ORD-727044,CUST-17119,Online,Holiday Sale,0.032,3,875.85,2025-06,2025-Q2,2025,25
20-03-2025,North,ERP Module,Software,174510.85,102429.9,72080.95,41.3,73,,0,ORD-663668,CUST-66140,Retail,Q1 Launch,0.144,4,2390.56,2025-03,2025-Q1,2025,12
18-03-2025,West,T-Shirt,Apparel,1885.33,1189.65,695.68,36.9,39,582,0.062,ORD-876677,CUST-77459,Online,Holiday Sale,0.028,4,48.34,2025-03,2025-Q1,2025,12
21-11-2024,North,Deluxe Widget,Electronics,41430.39,25485.63,15944.76,38.49,97,4723,0.042,ORD-727561,CUST-11473,Online,Summer Sale,0.142,4,427.12,2024-11,2024-Q4,2024,47
09-06-2024,North,Jacket,Apparel,4678.49,3192.81,1485.67,31.76,186,4484,0.012,ORD-485285,CUST-98616,Retail,Spring Promo,0.09,4,25.15,2024-06,2024-Q2,2024,23
17-10-2024,South,Smart Monitor,Electronics,7306.03,5414.97,1891.05,25.88,17,546,0.071,ORD-350156,CUST-68252,Retail,Spring Promo,0.082,4,429.77,2024-10,2024-Q4,2024,42
09-09-2024,West,E-Reader,Electronics,22052.96,13460.74,8592.22,38.96,31,982,0.071,ORD-578536,CUST-33261,Retail,Spring Promo,0.141,4,711.39,2024-09,2024-Q3,2024,37
01-05-2024,South,Maintenance Contract,Services,57678.78,31384.33,26294.45,45.59,128,,0,ORD-837846,CUST-37401,Online,Holiday Sale,0.105,2,450.62,2024-05,2024-Q2,2024,18
20-04-2025,South,ERP Module,Software,130151.24,97444.43,32706.81,25.13,225,,0,ORD-260616,CUST-28268,Online,Spring Promo,0.038,4,578.45,2025-04,2025-Q2,2025,16
14-09-2025,North,Consulting Hour,Services,58641.23,39582.68,19058.55,32.5,298,,0,ORD-538357,CUST-38555,Retail,Back-to-School,0.071,3,196.78,2025-09,2025-Q3,2025,37
04-06-2024,North,E-Reader,Electronics,223519.45,150336.22,73183.23,32.74,243,3184,0.023,ORD-148893,CUST-88802,Retail,Holiday Sale,0.033,4,919.83,2024-06,2024-Q2,2024,23
13-06-2024,East,Installation Service,Services,7453.8,5192.11,2261.68,30.34,59,,0,ORD-147397,CUST-43396,Retail,Back-to-School,0.134,3,126.34,2024-06,2024-Q2,2024,24
10-08-2025,North,Jacket,Apparel,6545.35,4120.59,2424.77,37.05,210,3510,0.023,ORD-872142,CUST-36943,Online,Summer Sale,0.029,3,31.17,2025-08,2025-Q3,2025,32
03-01-2025,West,Wireless Headphones,Electronics,88160.44,63510.02,24650.43,27.96,195,4377,0.022,ORD-209500,CUST-49459,Wholesale,Q1 Launch,0.095,3,452.1,2025-01,2025-Q1,2025,1
14-09-2024,North,Cloud Subscription,Software,107387.76,55757.63,51630.13,48.08,103,,0,ORD-160652,CUST-85993,Online,Q1 Launch,0.113,5,1042.6,2024-09,2024-Q3,2024,37
26-10-2024,East,Data Analytics Tool,Software,62325.62,37003.85,25321.77,40.63,55,,0,ORD-157754,CUST-12032,Wholesale,Spring Promo,0.054,2,1133.19,2024-10,2024-Q4,2024,43
08-05-2024,West,ERP Module,Software,235943.11,139955.19,95987.92,40.68,111,,0,ORD-168879,CUST-51152,Retail,Spring Promo,0.027,4,2125.61,2024-05,2024-Q2,2024,19
26-01-2025,East,Deluxe Widget,Electronics,69407.24,45028.72,24378.52,35.12,94,1377,0.073,ORD-610096,CUST-38760,Online,Q1 Launch,0.036,4,738.37,2025-01,2025-Q1,2025,4
21-07-2024,South,Hoodie,Apparel,3525.15,1885.14,1640.02,46.52,21,1522,0.06,ORD-520153,CUST-57862,Online,Summer Sale,0.045,4,167.86,2024-07,2024-Q3,2024,29
09-11-2024,South,Premium Support,Services,46964.61,29324.53,17640.08,37.56,89,,0,ORD-755135,CUST-72022,Online,Spring Promo,0.117,3,527.69,2024-11,2024-Q4,2024,45
27-09-2025,West,Deluxe Widget,Electronics,6337.64,3890.27,2447.37,38.62,13,238,0.096,ORD-151684,CUST-16336,Online,Spring Promo,0.037,5,487.51,2025-09,2025-Q3,2025,39
06-07-2024,South,Wireless Headphones,Electronics,152258,110450.31,41807.68,27.46,298,3366,0.068,ORD-393849,CUST-10352,Retail,Spring Promo,0.145,4,510.93,2024-07,2024-Q3,2024,27
30-06-2024,West,Deluxe Widget,Electronics,55059.53,35634.55,19424.98,35.28,92,969,0.08,ORD-157344,CUST-39566,Online,Summer Sale,0.037,1,598.47,2024-06,2024-Q2,2024,26
01-04-2025,South,CRM Suite,Software,407705.66,296053.11,111652.55,27.39,240,,0,ORD-481654,CUST-23057,Retail,Holiday Sale,0.132,3,1698.77,2025-04,2025-Q2,2025,14
02-05-2024,East,Smart Monitor,Electronics,219756.08,150925.36,68830.72,31.32,283,2411,0.036,ORD-281052,CUST-85917,Wholesale,Spring Promo,0.139,3,776.52,2024-05,2024-Q2,2024,18
07-03-2025,North,Installation Service,Services,19120.2,9669.87,9450.33,49.43,68,,0,ORD-385057,CUST-99048,Online,Spring Promo,0.068,1,281.18,2025-03,2025-Q1,2025,10
20-09-2024,South,Smart Monitor,Electronics,18315.47,12114.07,6201.41,33.86,38,4339,0.09,ORD-369899,CUST-82920,Retail,Summer Sale,0.051,3,481.99,2024-09,2024-Q3,2024,38
30-04-2025,South,Maintenance Contract,Services,43507.16,22945.11,20562.05,47.26,74,,0,ORD-156340,CUST-12484,Online,Back-to-School,0.047,5,587.93,2025-04,2025-Q2,2025,18
25-01-2025,West,Data Analytics Tool,Software,403654.51,258107.55,145546.97,36.06,232,,0,ORD-296999,CUST-76733,Retail,Back-to-School,0.122,4,1739.89,2025-01,2025-Q1,2025,4
19-07-2024,West,ERP Module,Software,255926.2,168115.2,87811,34.31,140,,0,ORD-494499,CUST-54793,Online,Back-to-School,0.065,4,1828.04,2024-07,2024-Q3,2024,29
06-12-2024,North,Smart Monitor,Electronics,7988.11,5825.17,2162.94,27.08,36,2387,0.044,ORD-323891,CUST-10254,Online,Holiday Sale,0.067,4,221.89,2024-12,2024-Q4,2024,49
15-09-2025,West,T-Shirt,Apparel,28788.15,15128.43,13659.71,47.45,269,3790,0.041,ORD-517394,CUST-15820,Retail,Spring Promo,0.135,4,107.02,2025-09,2025-Q3,2025,38
26-10-2024,North,Premium Support,Services,102786.7,75620.8,27165.89,26.43,220,,0,ORD-815418,CUST-55667,Online,Spring Promo,0.105,4,467.21,2024-10,2024-Q4,2024,43
17-06-2025,West,E-Reader,Electronics,114794.18,63726.98,51067.2,44.49,273,1697,0.054,ORD-199438,CUST-43678,Online,Q1 Launch,0.04,4,420.49,2025-06,2025-Q2,2025,25
24-02-2025,North,Polo Shirt,Apparel,9945.95,6156.72,3789.24,38.1,138,2082,0.026,ORD-704471,CUST-32486,Online,Summer Sale,0.144,3,72.07,2025-02,2025-Q1,2025,9
10-09-2025,South,Smart Monitor,Electronics,43065.27,21718.17,21347.1,49.57,57,1276,0.1,ORD-229154,CUST-21490,Wholesale,Spring Promo,0.11,4,755.53,2025-09,2025-Q3,2025,37
29-12-2024,East,Wireless Headphones,Electronics,124317.34,63421.42,60895.92,48.98,279,3226,0.032,ORD-439519,CUST-35658,Online,Spring Promo,0.055,2,445.58,2024-12,2024-Q4,2024,52
05-10-2025,East,Data Analytics Tool,Software,272019.58,180797.75,91221.83,33.54,190,,0,ORD-732360,CUST-46527,Retail,Spring Promo,0.094,5,1431.68,2025-10,2025-Q4,2025,40
26-05-2024,East,Smart Monitor,Electronics,30353.42,15214.78,15138.64,49.87,133,3568,0.028,ORD-385328,CUST-51083,Online,Summer Sale,0.084,5,228.22,2024-05,2024-Q2,2024,21
22-05-2025,South,Installation Service,Services,45502.75,25342.76,20159.99,44.3,219,,0,ORD-484686,CUST-10198,Retail,Summer Sale,0.044,2,207.78,2025-05,2025-Q2,2025,21
25-11-2024,North,Maintenance Contract,Services,39060.77,28009.83,11050.93,28.29,86,,0,ORD-643786,CUST-39713,Retail,Q1 Launch,0.078,4,454.19,2024-11,2024-Q4,2024,48
12-03-2025,North,Smart Monitor,Electronics,101530.21,55287.24,46242.97,45.55,125,1826,0.025,ORD-110617,CUST-34594,Online,Back-to-School,0.096,3,812.24,2025-03,2025-Q1,2025,11
23-08-2024,North,Data Analytics Tool,Software,273174.14,204229.16,68944.98,25.24,114,,0,ORD-214523,CUST-94962,Online,Summer Sale,0.143,5,2396.26,2024-08,2024-Q3,2024,34
20-12-2024,North,Maintenance Contract,Services,60890.44,35360.04,25530.4,41.93,265,,0,ORD-426100,CUST-48610,Online,Holiday Sale,0.023,4,229.78,2024-12,2024-Q4,2024,51
14-09-2025,East,Premium Support,Services,75471.77,55486.08,19985.68,26.48,278,,0,ORD-818747,CUST-27079,Retail,Q1 Launch,0.146,4,271.48,2025-09,2025-Q3,2025,37
21-06-2024,North,Deluxe Widget,Electronics,40067.52,24337.68,15729.84,39.26,74,1898,0.056,ORD-264960,CUST-97788,Retail,Q1 Launch,0.048,4,541.45,2024-06,2024-Q2,2024,25
01-05-2024,North,Wireless Headphones,Electronics,92264.98,49534.69,42730.28,46.31,147,2828,0.092,ORD-174367,CUST-16249,Retail,Summer Sale,0.042,4,627.65,2024-05,2024-Q2,2024,18
16-07-2024,South,E-Reader,Electronics,23976.59,13674.55,10302.04,42.97,156,394,0.016,ORD-518021,CUST-65970,Online,Spring Promo,0.148,4,153.7,2024-07,2024-Q3,2024,29
30-01-2025,East,E-Reader,Electronics,148949.07,94728.61,54220.46,36.4,258,2628,0.062,ORD-863947,CUST-17374,Online,Summer Sale,0.139,3,577.32,2025-01,2025-Q1,2025,5
23-09-2024,West,Data Analytics Tool,Software,512312.23,372145.7,140166.53,27.36,206,,0,ORD-895960,CUST-48078,Retail,Spring Promo,0.15,4,2486.95,2024-09,2024-Q3,2024,39
03-06-2024,East,Data Analytics Tool,Software,99399.51,60170.41,39229.1,39.47,96,,0,ORD-361749,CUST-38411,Online,Holiday Sale,0.039,5,1035.41,2024-06,2024-Q2,2024,23
12-08-2024,East,Installation Service,Services,13674.74,9954.35,3720.39,27.21,47,,0,ORD-483246,CUST-83605,Retail,Holiday Sale,0.148,1,290.95,2024-08,2024-Q3,2024,33
24-12-2024,West,Wireless Headphones,Electronics,83619.46,62186.49,21432.97,25.63,206,3664,0.08,ORD-696213,CUST-55213,Online,Holiday Sale,0.14,4,405.92,2024-12,2024-Q4,2024,52
12-10-2025,South,Smart Monitor,Electronics,116976.95,72868.69,44108.25,37.71,267,3046,0.014,ORD-439256,CUST-79082,Online,Holiday Sale,0.133,4,438.12,2025-10,2025-Q4,2025,41
02-08-2024,South,Installation Service,Services,89991.1,65642.11,24348.99,27.06,139,,0,ORD-993175,CUST-18156,Online,Holiday Sale,0.121,4,647.42,2024-08,2024-Q3,2024,31
27-10-2024,South,E-Reader,Electronics,214020.3,122090.23,91930.07,42.95,277,3498,0.014,ORD-675271,CUST-75702,Online,Holiday Sale,0.057,5,772.64,2024-10,2024-Q4,2024,43
08-07-2024,West,Smart Monitor,Electronics,58296.67,41260.12,17036.55,29.22,235,2527,0.086,ORD-964659,CUST-83419,Online,Q1 Launch,0.063,2,248.07,2024-07,2024-Q3,2024,28
16-10-2025,East,Deluxe Widget,Electronics,81333.38,55975.81,25357.57,31.18,174,115,0.095,ORD-932572,CUST-46437,Online,Holiday Sale,0.063,4,467.43,2025-10,2025-Q4,2025,42
13-06-2024,West,Wireless Headphones,Electronics,96744.29,64854.33,31889.96,32.96,165,3313,0.081,ORD-507380,CUST-86310,Retail,Q1 Launch,0.099,5,586.33,2024-06,2024-Q2,2024,24
30-05-2024,East,Hoodie,Apparel,6851.16,3871.09,2980.07,43.5,212,2201,0.076,ORD-289869,CUST-15038,Online,Holiday Sale,0.11,5,32.32,2024-05,2024-Q2,2024,22
14-01-2025,East,Cloud Subscription,Software,243483.59,172111.4,71372.19,29.31,197,,0,ORD-584163,CUST-70581,Wholesale,Spring Promo,0.094,5,1235.96,2025-01,2025-Q1,2025,3
29-05-2025,East,Polo Shirt,Apparel,1258.9,926.5,332.4,26.4,27,2428,0.043,ORD-779618,CUST-74167,Retail,Summer Sale,0.087,5,46.63,2025-05,2025-Q2,2025,22
31-03-2025,West,ERP Module,Software,257456.85,158813.78,98643.06,38.31,215,,0,ORD-123656,CUST-50932,Online,Back-to-School,0.06,3,1197.47,2025-03,2025-Q1,2025,14
04-06-2024,North,Maintenance Contract,Services,6270.53,3922.04,2348.49,37.45,13,,0,ORD-673537,CUST-89142,Online,Spring Promo,0.036,4,482.35,2024-06,2024-Q2,2024,23
11-09-2025,South,Maintenance Contract,Services,23786.34,13391.91,10394.43,43.7,66,,0,ORD-858565,CUST-42363,Online,Back-to-School,0.104,5,360.4,2025-09,2025-Q3,2025,37
01-04-2025,West,Installation Service,Services,3538.58,2001.93,1536.65,43.43,15,,0,ORD-399066,CUST-77412,Online,Summer Sale,0.041,4,235.91,2025-04,2025-Q2,2025,14
24-06-2024,West,Premium Support,Services,38570.86,19411.91,19158.96,49.67,62,,0,ORD-590482,CUST-82407,Retail,Summer Sale,0.065,4,622.11,2024-06,2024-Q2,2024,26
01-05-2025,East,Cloud Subscription,Software,268488.15,139694.8,128793.35,47.97,115,,0,ORD-785219,CUST-85022,Online,Summer Sale,0.091,5,2334.68,2025-05,2025-Q2,2025,18
30-06-2024,East,Deluxe Widget,Electronics,18963.6,13065.31,5898.3,31.1,24,4577,0.041,ORD-722750,CUST-86413,Retail,Spring Promo,0.148,5,790.15,2024-06,2024-Q2,2024,26
11-09-2024,South,Wireless Headphones,Electronics,87668.07,64787.59,22880.49,26.1,220,2598,0.043,ORD-127114,CUST-72094,Online,Summer Sale,0.066,4,398.49,2024-09,2024-Q3,2024,37
28-02-2025,North,Jacket,Apparel,33535.63,24773.97,8761.66,26.13,291,3526,0.098,ORD-130064,CUST-99561,Online,Q1 Launch,0.097,5,115.24,2025-02,2025-Q1,2025,9
03-08-2025,West,ERP Module,Software,386843.41,236214.49,150628.92,38.94,195,,0,ORD-108472,CUST-85311,Online,Back-to-School,0.079,5,1983.81,2025-08,2025-Q3,2025,31
11-08-2024,East,E-Reader,Electronics,93074.52,61035.37,32039.15,34.42,199,3851,0.034,ORD-698529,CUST-70600,Online,Back-to-School,0.087,5,467.71,2024-08,2024-Q3,2024,32
30-05-2025,West,Wireless Headphones,Electronics,85074.22,48327.04,36747.18,43.19,117,2010,0.052,ORD-809687,CUST-30457,Wholesale,Holiday Sale,0.144,3,727.13,2025-05,2025-Q2,2025,22
